Latitude,Longitude,Height
50.929659814393681,5.397610848070333,79.335761283524334
50.929810708485704,5.397184499375975,79.455600933171809
50.929973640173046,5.396705719791528,79.581047694198787
50.930082331925547,5.396679178439671,79.593468407168984
50.930129982738542,5.396800960092121,79.597553938627243
50.930101512822603,5.396943873864043,79.556775887496769
